Gene	p avg	Name
OR2V2	0.5201849174077248	olfactory receptor family 2 subfamily V member 2
KCTD7	0.5202230739334566	potassium channel tetramerization domain containing 7
ARHGEF3	0.5203351264249995	Rho guanine nucleotide exchange factor 3
ROBO3	0.520358036252157	roundabout guidance receptor 3
PTRF	0.5205	caveolae associated protein 1
ZBBX	0.5205	zinc finger B-box domain containing
TEX26	0.520535009457687	testis expressed 26
ATE1-AS1	0.5205583087918191	ATE1 antisense RNA 1
SIPA1L2	0.5206867750542752	signal induced proliferation associated 1 like 2
OR52B6	0.5208225582516958	olfactory receptor family 52 subfamily B member 6
C2orf66	0.5208944388823539	chromosome 2 open reading frame 66
CYP46A1	0.5209267184855287	cytochrome P450 family 46 subfamily A member 1
NLRP5	0.5210673990131522	NLR family pyrin domain containing 5
KANSL2	0.5211090932050522	KAT8 regulatory NSL complex subunit 2
KRT72	0.5211210429203796	keratin 72
CLCN7	0.5212290054954491	chloride voltage-gated channel 7
LOC339803	0.5212415470425504	
URI1	0.5213002008668858	URI1 prefoldin like chaperone
ZNF554	0.5214069500066925	zinc finger protein 554
BAAT	0.5214781392983168	bile acid-CoA:amino acid N-acyltransferase
OSTM1	0.5215198815238762	osteoclastogenesis associated transmembrane protein 1
ARPC3	0.521555661210172	actin related protein 2/3 complex subunit 3
LOC100506499	0.521589567357567	
OR6C65	0.5215987850764069	olfactory receptor family 6 subfamily C member 65
ZC3H12B	0.5216079231977135	zinc finger CCCH-type containing 12B
TNRC18P1	0.5216253719053191	trinucleotide repeat containing 18 pseudogene 1
HSF2BP	0.5217643617918222	heat shock transcription factor 2 binding protein
ALMS1P	0.5218325779643715	ALMS1 pseudogene 1
LINC00479	0.5218569010090086	long intergenic non-protein coding RNA 479
WARS2	0.5219662890631835	tryptophanyl tRNA synthetase 2, mitochondrial
ACTA2	0.522	actin alpha 2, smooth muscle
FBN3	0.522	fibrillin 3
KRTAP5-7	0.5221281734590781	keratin associated protein 5-7
KRTAP2-2	0.5223104276848669	keratin associated protein 2-2
LOC339539	0.5223178558702638	uncharacterized LOC339539(LOC339539)
TPM3P9	0.522364582201263	tropomyosin 3 pseudogene 9
TPP1	0.522472124207418	tripeptidyl peptidase 1
FOXJ1	0.5225	forkhead box J1
GUCY2D	0.5225	guanylate cyclase 2D, retinal
ABHD14B	0.5225664732059263	abhydrolase domain containing 14B
MFSD3	0.5225971666512259	major facilitator superfamily domain containing 3
TTI2	0.5226157671159074	TELO2 interacting protein 2
MTDH	0.5226313096810943	metadherin
LINC01242	0.5226561893564778	long intergenic non-protein coding RNA 1242
RAB6A	0.5226766047344311	RAB6A, member RAS oncogene family
SCARNA16	0.522737982347977	small Cajal body-specific RNA 16
ABHD12	0.5228147249315199	abhydrolase domain containing 12, lysophospholipase
DCAF8L1	0.5228206062418166	DDB1 and CUL4 associated factor 8 like 1
SLITRK3	0.5228526532282476	SLIT and NTRK like family member 3
CTNNBIP1	0.523	catenin beta interacting protein 1
PANX2	0.5231005037400669	pannexin 2
BRDT	0.5232696288082527	bromodomain testis associated
SMARCD3	0.5232875718984522	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3
ZFP92	0.5233574146365125	ZFP92 zinc finger protein
GUCY2GP	0.5233944627899577	guanylate cyclase 2G, pseudogene
POP7	0.5235	POP7 homolog, ribonuclease P/MRP subunit
EPC1	0.5235	enhancer of polycomb homolog 1
RBFOX3	0.5235136744244564	RNA binding fox-1 homolog 3
SLC44A1	0.5236505188525602	solute carrier family 44 member 1
CLDN9	0.5237716125552008	claudin 9
TDRD10	0.5238142642883836	tudor domain containing 10
CYP1A2	0.5238769175645498	cytochrome P450 family 1 subfamily A member 2
MIR146A	0.5239150521140592	microRNA 146a
RRP1B	0.524	ribosomal RNA processing 1B
POLR2A	0.524	RNA polymerase II subunit A
GATSL2	0.5240039173791605	cytosolic arginine sensor for mTORC1 subunit 2
ASAP1-IT1	0.524017974297963	ASAP1 intronic transcript 1
ZNF229	0.524068608205364	zinc finger protein 229
ACVR2B-AS1	0.5240837612744258	ACVR2B antisense RNA 1
PDE9A	0.524084682417317	phosphodiesterase 9A
LOC100507651	0.5243345038346163	
HDGFRP3	0.5243876966455722	HDGF like 3
SCGB2B2	0.5243918550241939	secretoglobin family 2B member 2
C16orf52	0.52445	modulator of smoothened
TMEM244	0.524451890027778	transmembrane protein 244
MAD2L1	0.5245	mitotic arrest deficient 2 like 1
BOLA3	0.5245	bolA family member 3
CNTN6	0.5245	contactin 6
LOC149373	0.5245621793777722	
OR10H4	0.5245969894084159	olfactory receptor family 10 subfamily H member 4
DRC1	0.5246113401307619	dynein regulatory complex subunit 1
LRP1B	0.5246174847715437	LDL receptor related protein 1B
FOXF2	0.5246282224793142	forkhead box F2
GCNT3	0.5247871892825966	glucosaminyl (N-acetyl) transferase 3, mucin type
PNP	0.5250704560335363	purine nucleoside phosphorylase
ACOXL	0.5251377347260999	acyl-CoA oxidase like
NKX1-1	0.5252185455893938	NK1 homeobox 1
SPAG17	0.5252283359748797	sperm associated antigen 17
LOC284889	0.5253545384817726	MIF antisense RNA 1
CAPN14	0.5254355654956051	calpain 14
ZNF793	0.5254527168189391	zinc finger protein 793
CRB3	0.5255	crumbs cell polarity complex component 3
CIRBP	0.5255145803246493	cold inducible RNA binding protein
PCDHB7	0.5256665549511458	protocadherin beta 7
PIP5K1P1	0.5257286186417177	phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1
TPCN2	0.5257873456415385	two pore segment channel 2
LOC392196	0.5261561589366168	ubiquitin specific peptidase 17 like family member 2 pseudogene(LOC392196)
INTU	0.5262166420083303	inturned planar cell polarity protein
TBPL1	0.5263980049157921	TATA-box binding protein like 1
MRPL18	0.5264057842301223	mitochondrial ribosomal protein L18
SCFD2	0.5264081891246545	sec1 family domain containing 2
MTOR	0.5265	mechanistic target of rapamycin kinase
PCDHGA6	0.5265	protocadherin gamma subfamily A, 6
PPAPDC3	0.526519136954319	phospholipid phosphatase 7 (inactive)
TMEM81	0.5265286243826445	transmembrane protein 81
NPFFR2	0.5268185980998227	neuropeptide FF receptor 2
AGK	0.5268771158277196	acylglycerol kinase
WDR72	0.5269326594214117	WD repeat domain 72
TRIM49C	0.5269337867726803	tripartite motif containing 49C
CDRT8	0.5269724947523617	CMT1A duplicated region transcript 8
DPT	0.527	dermatopontin
WBSCR22	0.527	BUD23 rRNA methyltransferase and ribosome maturation factor
METTL21B	0.5270199439785608	EEF1A lysine methyltransferase 3
SSTR2	0.5271061167069835	somatostatin receptor 2
TRMT13	0.5271338603593001	tRNA methyltransferase 13 homolog
FAHD1	0.5271918417602208	fumarylacetoacetate hydrolase domain containing 1
ASB16-AS1	0.5271973481655204	ASB16 antisense RNA 1
OLFM4	0.5273736060563833	olfactomedin 4
TES	0.5274904069652371	testin LIM domain protein
DUSP9	0.5275	dual specificity phosphatase 9
CXCL1	0.5275	C-X-C motif chemokine ligand 1
ZFP57	0.5275	ZFP57 zinc finger protein
ATP5EP2	0.5275000000000001	ATP synthase F1 subunit epsilon pseudogene 2
LOC63930	0.5275431237714392	
APOL2	0.5275664105453657	apolipoprotein L2
GSG1	0.5275724877162329	germ cell associated 1
RNASE9	0.5276480472931119	ribonuclease A family member 9 (inactive)
ZBTB18	0.5277179649650765	zinc finger and BTB domain containing 18
AFAP1L2	0.5277600880467148	actin filament associated protein 1 like 2
APH1B	0.5278785486940969	aph-1 homolog B, gamma-secretase subunit
C9orf173	0.5279773790555141	sperm-tail PG-rich repeat containing 3
ADARB2	0.528	adenosine deaminase RNA specific B2 (inactive)
PCBP3	0.528	poly(rC) binding protein 3
PNMA5	0.5280123455225493	PNMA family member 5
GCNT2	0.5280690922639902	glucosaminyl (N-acetyl) transferase 2 (I blood group)
ANKRD23	0.5280735045327246	ankyrin repeat domain 23
JAK1	0.528081570975526	Janus kinase 1
TAF7L	0.5281207198918931	TATA-box binding protein associated factor 7 like
ATP6V0E2-AS1	0.5281237371836218	ATP6V0E2 antisense RNA 1
SLFN12	0.5281339193725773	schlafen family member 12
GUCY2EP	0.5282274215120806	guanylate cyclase 2E, pseudogene
HLA-DQA2	0.5282343537456207	major histocompatibility complex, class II, DQ alpha 2
SMIM4	0.528505932738122	small integral membrane protein 4
WDR44	0.5286083612926982	WD repeat domain 44
LINC00593	0.5286087568928606	long intergenic non-protein coding RNA 593
LOC100130301	0.528623630108079	
LOC643201	0.5286375599586461	centrosomal protein 192kDa pseudogene(LOC643201)
CD177	0.528649576023829	CD177 molecule
CCP110	0.528665913044061	centriolar coiled-coil protein 110
ARHGEF7	0.5286786797662788	Rho guanine nucleotide exchange factor 7
GLOD5	0.5288134360666563	glyoxalase domain containing 5
FAM192A	0.5288813686627343	proteasome activator subunit 3 interacting protein 1
MDGA2	0.5289177349593865	MAM domain containing glycosylphosphatidylinositol anchor 2
SSX7	0.5289983333125515	SSX family member 7
SNORA31	0.5289999999999999	small nucleolar RNA, H/ACA box 31
CADPS	0.529	calcium dependent secretion activator
INTS6	0.529	integrator complex subunit 6
MAPK7	0.529	mitogen-activated protein kinase 7
LOC400548	0.5290708534922614	
DPP10-AS1	0.5291139227203779	DPP10 antisense RNA 1
CCT5	0.5291616453401137	chaperonin containing TCP1 subunit 5
C3orf62	0.5292618615556779	chromosome 3 open reading frame 62
ANKRD49	0.5294851727693541	ankyrin repeat domain 49
SKINTL	0.5295	Skint1 like (pseudogene)
POMZP3	0.5295	POM121 and ZP3 fusion
DKFZP586I1420	0.529635892758486	uncharacterized protein DKFZp586I1420(DKFZP586I1420)
SMTNL1	0.5296381948891731	smoothelin like 1
ORAI3	0.5296886719440317	ORAI calcium release-activated calcium modulator 3
SLC3A2	0.5297002475552667	solute carrier family 3 member 2
IFNL3	0.5297585792326913	interferon lambda 3
MND1	0.5298487305221893	meiotic nuclear divisions 1
LINC01004	0.5298497845684961	long intergenic non-protein coding RNA 1004
VGLL3	0.529864498860573	vestigial like family member 3
TMCO5A	0.5299859370005997	transmembrane and coiled-coil domains 5A
SMCR8	0.53	SMCR8-C9orf72 complex subunit
OCM	0.53	oncomodulin
CHST11	0.53	carbohydrate sulfotransferase 11
PDLIM3	0.5301788287846485	PDZ and LIM domain 3
AFM	0.5302807289951403	afamin
BMP8B	0.5304077667416714	bone morphogenetic protein 8b
OBSL1	0.5304222339769471	obscurin like cytoskeletal adaptor 1
C15orf53	0.5304599575445904	long intergenic non-protein coding RNA 2694
HIST1H2BK	0.5305	H2B clustered histone 12
SNORA5A	0.5305	small nucleolar RNA, H/ACA box 5A
NDUFS6	0.5307404354966281	NADH:ubiquinone oxidoreductase subunit S6
RCN3	0.5309521618147972	reticulocalbin 3
CDHR5	0.5309884422314627	cadherin related family member 5
KIAA0319	0.5312000179376393	KIAA0319
NSF	0.53130579800173	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
DYNLT1	0.5314314758005578	dynein light chain Tctex-type 1
MURC	0.5315000000000001	caveolae associated protein 4
COLCA2	0.5315334473023325	colorectal cancer associated 2
C1orf204	0.5315489361189917	small nucleolar RNA host gene 28
C12orf75	0.5315692046466721	chromosome 12 open reading frame 75
BYSL	0.5316582631217152	bystin like
TMEM249	0.5317042931164027	transmembrane protein 249
PRNT	0.531776031483209	prion locus lncRNA, testis expressed
LRRC28	0.53186210285382	leucine rich repeat containing 28
HOGA1	0.5318823569555581	4-hydroxy-2-oxoglutarate aldolase 1
RSU1P2	0.5318954528394659	Ras suppressor protein 1 pseudogene 2
AMER2	0.5319328267408121	APC membrane recruitment protein 2
PRSS23	0.5319899535634928	serine protease 23
LYPLAL1-AS1	0.5319946502150972	LYPLAL1 antisense RNA 1
THAP6	0.532	THAP domain containing 6
DIO3OS	0.532	DIO3 opposite strand upstream RNA
ALDH9A1	0.5320868621276738	aldehyde dehydrogenase 9 family member A1
AKR7L	0.5322186778843523	aldo-keto reductase family 7 like (gene/pseudogene)
COQ10B	0.5322986940522976	coenzyme Q10B
APOBEC1	0.5324027205278167	apolipoprotein B mRNA editing enzyme catalytic subunit 1
C4B	0.5324244029394936	complement C4B (Chido blood group)
BTNL10	0.532437134646109	butyrophilin like 10
KIF2C	0.5325	kinesin family member 2C
ANKRD18DP	0.5326285414208389	ankyrin repeat domain 18D, pseudogene
C7orf49	0.5328929237002394	cell cycle regulator of NHEJ
C17orf112	0.53293943871024	long intergenic non-protein coding RNA 2876
HIST1H2BB	0.5329573884116192	H2B clustered histone 3
CYB5R3	0.533	cytochrome b5 reductase 3
PKLR	0.5330709838867411	pyruvate kinase L/R
CENPE	0.5331171074736485	centromere protein E
SLC51B	0.5331808672958772	solute carrier family 51 subunit beta
IFNL1	0.5332076688007007	interferon lambda 1
METTL12	0.5332246875288568	citrate synthase lysine methyltransferase
MMP23A	0.5333	matrix metallopeptidase 23A (pseudogene)
FRRS1L	0.5333222470586714	ferric chelate reductase 1 like
SLCO4C1	0.5333847691276639	solute carrier organic anion transporter family member 4C1
SPATA3	0.5336158848008975	spermatogenesis associated 3
PLEKHA5	0.534	pleckstrin homology domain containing A5
DOK4	0.534	docking protein 4
OXER1	0.534	oxoeicosanoid receptor 1
KRTAP13-4	0.5342296578687628	keratin associated protein 13-4
SMARCAD1	0.5342586343224629	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
GPR32	0.5342836393633539	G protein-coupled receptor 32
ZFX	0.5343516022581821	zinc finger protein X-linked
GPRC5B	0.5345	G protein-coupled receptor class C group 5 member B
INTS4	0.5345	integrator complex subunit 4
CLSTN3	0.5345	calsyntenin 3
PRMT9	0.5350652543239914	protein arginine methyltransferase 9
CEP170	0.5351339444172212	centrosomal protein 170
PIH1D1	0.535381794274699	PIH1 domain containing 1
QDPR	0.5354727320269512	quinoid dihydropteridine reductase
APOLD1	0.5354976036354349	apolipoprotein L domain containing 1
SNORA14A	0.5355	small nucleolar RNA, H/ACA box 14A
LOC100272217	0.5355	uncharacterized LOC100272217(LOC100272217)
KIF4A	0.5355	kinesin family member 4A
FARP1	0.5355452112562481	FERM, ARH/RhoGEF and pleckstrin domain protein 1
SEC14L2	0.5359369584247786	SEC14 like lipid binding 2
CLDND2	0.5359988786705912	claudin domain containing 2
GAGE13	0.536	G antigen 13
SNRPC	0.536	small nuclear ribonucleoprotein polypeptide C
SPACA7	0.5360548549901771	sperm acrosome associated 7
FST	0.536064574679694	follistatin
LCE5A	0.5360717634896537	late cornified envelope 5A
FFAR1	0.5360924352596187	free fatty acid receptor 1
BLOC1S4	0.5362807544177475	biogenesis of lysosomal organelles complex 1 subunit 4
SNRNP25	0.5362932828751632	small nuclear ribonucleoprotein U11/U12 subunit 25
AREL1	0.5364346218845027	apoptosis resistant E3 ubiquitin protein ligase 1
MS4A14	0.5365	membrane spanning 4-domains A14
ADRM1	0.5365	ADRM1 26S proteasome ubiquitin receptor
TUBA3FP	0.5366502443846448	tubulin alpha 3f pseudogene
AMTN	0.536730078061054	amelotin
ATP10B	0.5369067360572848	ATPase phospholipid transporting 10B (putative)
APEX1	0.5369674396620885	apurinic/apyrimidinic endodeoxyribonuclease 1
BMPR1B	0.5370983447540191	bone morphogenetic protein receptor type 1B
MPZL2	0.537213499966544	myelin protein zero like 2
PHOX2B	0.5372254716834872	paired like homeobox 2B
CEBPZOS	0.5373520263848774	CEBPZ opposite strand
ZNF284	0.5373847530994216	zinc finger protein 284
TRPC5OS	0.5374261178548597	TRPC5 opposite strand
FKBP1AP1	0.5375	FKBP prolyl isomerase 1A pseudogene 1
HCRTR1	0.5375	hypocretin receptor 1
POM121L2	0.5375000000000001	POM121 transmembrane nucleoporin like 2
METTL7B	0.5375047146321007	methyltransferase like 7B
LOC100652758	0.5375354856020325	uncharacterized LOC100652758(LOC100652758)
SNRNP27	0.5375594835386894	small nuclear ribonucleoprotein U4/U6.U5 subunit 27
CDC40	0.5377669837019833	cell division cycle 40
POLQ	0.5379287743182013	DNA polymerase theta
LRRC36	0.5379443259645379	leucine rich repeat containing 36
TMEM132E	0.538	transmembrane protein 132E
IFNA13	0.538	interferon alpha 13
WASH2P	0.538	WASP family homolog 2, pseudogene
MAP1LC3A	0.538054184544356	microtubule associated protein 1 light chain 3 alpha
KRTCAP2	0.5381009074511455	keratinocyte associated protein 2
AIM1L	0.5381037848618905	crystallin beta-gamma domain containing 2
TAGLN	0.5384049598916837	transgelin
OR2A4	0.5385	olfactory receptor family 2 subfamily A member 4
ENTHD1	0.5385986134838086	ENTH domain containing 1
LINC00423	0.5386587605707445	long intergenic non-protein coding RNA 423
LINC00163	0.5387966808037297	long intergenic non-protein coding RNA 163
RAB41	0.5388936173420107	RAB41, member RAS oncogene family
ZNF555	0.539	zinc finger protein 555
CDH7	0.5390647906704702	cadherin 7
NSDHL	0.5391132020220974	NAD(P) dependent steroid dehydrogenase-like
OR1L8	0.5393079090607331	olfactory receptor family 1 subfamily L member 8
ADRA1B	0.5393856863066122	adrenoceptor alpha 1B
HOXB-AS3	0.5394218969650901	HOXB cluster antisense RNA 3
TNFRSF11A	0.5395	TNF receptor superfamily member 11a
DONSON	0.5395000000000001	DNA replication fork stabilization factor DONSON
LY86-AS1	0.5395263019670831	LY86 antisense RNA 1
NICN1	0.5395798662734521	nicolin 1, tubulin polyglutamylase complex subunit
RPL39L	0.5396832040649052	ribosomal protein L39 like
LEF1	0.5398319451790763	lymphoid enhancer binding factor 1
LINC00494	0.539939211038062	long intergenic non-protein coding RNA 494
TRPM3	0.54	transient receptor potential cation channel subfamily M member 3
CRYBB2P1	0.5401499661175981	crystallin beta B2 pseudogene 1
TNNI3	0.5402467241075393	troponin I3, cardiac type
MRPL17	0.5402578968955731	mitochondrial ribosomal protein L17
AMIGO1	0.5402720467262193	adhesion molecule with Ig like domain 1
DOCK11	0.5402829545962053	dedicator of cytokinesis 11
PLEKHH2	0.5403395159668062	pleckstrin homology, MyTH4 and FERM domain containing H2
HSPE1	0.540486754876861	heat shock protein family E (Hsp10) member 1
ZNF470	0.5405	zinc finger protein 470
VHLL	0.5405	VHL like
MAMDC2	0.540582648256163	MAM domain containing 2
HIGD1B	0.5408251333028995	HIG1 hypoxia inducible domain family member 1B
KIF9-AS1	0.5408388945087881	KIF9 antisense RNA 1
BRICD5	0.5408561157522915	BRICHOS domain containing 5
