Gene	Summed p values	Name
TOMM20	1.985084020753802	translocase of outer mitochondrial membrane 20
EEF1A2	1.9852954742454851	eukaryotic translation elongation factor 1 alpha 2
ARHGEF37	1.9854001585758914	Rho guanine nucleotide exchange factor 37
FUT8	1.9855584896639638	fucosyltransferase 8
ENO3	1.9857901877069744	enolase 3
MATN3	1.986199324402224	matrilin 3
RWDD1	1.986608803882421	RWD domain containing 1
DOCK8	1.9866169249221066	dedicator of cytokinesis 8
MYCBP	1.986885905071303	MYC binding protein
TMED8	1.9872126937112502	transmembrane p24 trafficking protein family member 8
TRAPPC6A	1.9876564448475733	trafficking protein particle complex subunit 6A
TNKS	1.9882999905434664	tankyrase
ROBO2	1.9888758623913387	roundabout guidance receptor 2
TUBGCP4	1.9896269770721613	tubulin gamma complex associated protein 4
LRRC17	1.9900094160429909	leucine rich repeat containing 17
PAK1	1.9906801404256784	p21 (RAC1) activated kinase 1
CAP1	1.990829610339815	cyclase associated actin cytoskeleton regulatory protein 1
APC	1.99110994030828	APC regulator of WNT signaling pathway
TP53RK	1.991233131953529	TP53 regulating kinase
NUDT12	1.9915424335908698	nudix hydrolase 12
ACOT9	1.9915730519046988	acyl-CoA thioesterase 9
RPP30	1.9919195241904475	ribonuclease P/MRP subunit p30
DHX34	1.9922634745952967	DExH-box helicase 34
GEN1	1.9923601885947042	GEN1 Holliday junction 5' flap endonuclease
CCNC	1.992612138246323	cyclin C
SNX21	1.9930615329138235	sorting nexin family member 21
FNIP1	1.9936679177950363	folliculin interacting protein 1
MKLN1	1.9937531928155068	muskelin 1
LOX	1.9938045476129238	lysyl oxidase
PKLR	1.9938233558511327	pyruvate kinase L/R
AARS2	1.9938630581440688	alanyl-tRNA synthetase 2, mitochondrial
ENPEP	1.9939577120019172	glutamyl aminopeptidase
IMP4	1.994039771636079	IMP U3 small nucleolar ribonucleoprotein 4
CAST	1.994267397104521	calpastatin
STX7	1.9949561560257463	syntaxin 7
HDDC3	1.9955170865489733	HD domain containing 3
VCL	1.9956933030114603	vinculin
GBE1	1.9967158007863024	1,4-alpha-glucan branching enzyme 1
TOR2A	1.9969327917923605	torsin family 2 member A
SAMD4A	1.99799368089096	sterile alpha motif domain containing 4A
KTI12	1.998890531848219	KTI12 chromatin associated homolog
UQCC2	1.9991348055252294	ubiquinol-cytochrome c reductase complex assembly factor 2
GGH	1.999163364108771	gamma-glutamyl hydrolase
THBD	1.9996664259464079	thrombomodulin
ANGPTL2	1.9997516940595066	angiopoietin like 2
PDHX	2.0000876162819616	pyruvate dehydrogenase complex component X
ITGB2	2.000393568363843	integrin subunit beta 2
ARAF	2.0004195089230663	A-Raf proto-oncogene, serine/threonine kinase
CCHCR1	2.0007381881852715	coiled-coil alpha-helical rod protein 1
COBLL1	2.000946640599042	cordon-bleu WH2 repeat protein like 1
NEDD4L	2.001446896992527	NEDD4 like E3 ubiquitin protein ligase
SIL1	2.0018475587841946	SIL1 nucleotide exchange factor
FAM114A2	2.00238550384838	family with sequence similarity 114 member A2
RPS5	2.0032459404356873	ribosomal protein S5
FAM111A	2.0033276063679484	FAM111 trypsin like peptidase A
KDM1B	2.003636737556614	lysine demethylase 1B
AFG3L2	2.0036923146001078	AFG3 like matrix AAA peptidase subunit 2
HOXC10	2.0042841200262678	homeobox C10
BCORL1	2.0047007376697294	BCL6 corepressor like 1
TFPI	2.0053352600971825	tissue factor pathway inhibitor
RBM12B	2.0053880639960973	RNA binding motif protein 12B
SAMHD1	2.005893673755993	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
SIPA1L2	2.0062664023339973	signal induced proliferation associated 1 like 2
VPS37C	2.006627715660294	VPS37C subunit of ESCRT-I
KCTD12	2.0069648524104515	potassium channel tetramerization domain containing 12
CENPH	2.007231180805779	centromere protein H
RSPRY1	2.0072819062679956	ring finger and SPRY domain containing 1
GINS3	2.0090737575847366	GINS complex subunit 3
EAF1	2.0093420036757674	ELL associated factor 1
SHBG	2.0095401139911373	sex hormone binding globulin
AATF	2.0105192939019565	apoptosis antagonizing transcription factor
MDC1	2.010657460445928	mediator of DNA damage checkpoint 1
MMAB	2.0123735415096546	metabolism of cobalamin associated B
SERPINA6	2.0125695492337132	serpin family A member 6
HLA-C	2.012904810637121	major histocompatibility complex, class I, C
SP100	2.0130929506066657	SP100 nuclear antigen
OSBP2	2.013196438689148	oxysterol binding protein 2
APOA4	2.013382272957258	apolipoprotein A4
MAPRE2	2.015162601535448	microtubule associated protein RP/EB family member 2
BTK	2.015872405082572	Bruton tyrosine kinase
PAAF1	2.0162722349528788	proteasomal ATPase associated factor 1
COMMD2	2.0164000288566335	COMM domain containing 2
CILP	2.0164257274506943	cartilage intermediate layer protein
ANKLE2	2.01686004056781	ankyrin repeat and LEM domain containing 2
C4A	2.0172944269946047	complement C4A (Rodgers blood group)
SRPX	2.018035751598357	sushi repeat containing protein X-linked
PPP2R3A	2.018061187386717	protein phosphatase 2 regulatory subunit B''alpha
EXT1	2.019473887043073	exostosin glycosyltransferase 1
CDC34	2.0197698831960467	cell division cycle 34, ubiqiutin conjugating enzyme
TSPYL5	2.0204299804456785	TSPY like 5
AFAP1L1	2.0212674087799267	actin filament associated protein 1 like 1
TSG101	2.0214396244225123	tumor susceptibility 101
ITGA1	2.021813251792577	integrin subunit alpha 1
CHD9	2.022518084840895	chromodomain helicase DNA binding protein 9
SHROOM3	2.022889567601577	shroom family member 3
BRAP	2.0229745114999034	BRCA1 associated protein
PICALM	2.0231317794575228	phosphatidylinositol binding clathrin assembly protein
PPM1A	2.0236357091143167	protein phosphatase, Mg2+/Mn2+ dependent 1A
PPP2CB	2.023719552956629	protein phosphatase 2 catalytic subunit beta
NDUFA9	2.0239193311179475	NADH:ubiquinone oxidoreductase subunit A9
PARVA	2.0239915652089615	parvin alpha
APOBR	2.027114252466853	apolipoprotein B receptor
PRKAB1	2.028134330989162	protein kinase AMP-activated non-catalytic subunit beta 1
TOPORS	2.02870073103981	TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase
FAM177A1	2.0300596581632244	family with sequence similarity 177 member A1
PPBP	2.030197119089104	pro-platelet basic protein
CKS2	2.0302410144564655	CDC28 protein kinase regulatory subunit 2
EDRF1	2.0305660734081368	erythroid differentiation regulatory factor 1
LTV1	2.030995654284437	LTV1 ribosome biogenesis factor
PGLYRP2	2.0311028641690987	peptidoglycan recognition protein 2
KLF13	2.0315895550413914	Kruppel like factor 13
ZNF511	2.0320754778688666	zinc finger protein 511
FOLR2	2.032102173510976	folate receptor beta
PXDC1	2.032227793202059	PX domain containing 1
CIT	2.032266783890195	citron rho-interacting serine/threonine kinase
OSBPL6	2.0326903564462158	oxysterol binding protein like 6
FLCN	2.0339688621560743	folliculin
SMG9	2.0340566170391856	SMG9 nonsense mediated mRNA decay factor
GMEB2	2.034381971408757	glucocorticoid modulatory element binding protein 2
TGIF1	2.034511250690165	TGFB induced factor homeobox 1
LMBRD2	2.034640101874686	LMBR1 domain containing 2
PDCD6	2.03487235015995	programmed cell death 6
TLK1	2.0349731972453364	tousled like kinase 1
TXNRD1	2.035478342899052	thioredoxin reductase 1
ACTG1	2.035594744507906	actin gamma 1
CD38	2.035655005224002	CD38 molecule
IRF6	2.0363669625638208	interferon regulatory factor 6
ZBTB1	2.0372070121354575	zinc finger and BTB domain containing 1
SCAI	2.037549294088742	suppressor of cancer cell invasion
SNAP29	2.037662267817486	synaptosome associated protein 29
NOB1	2.0385435041553404	NIN1 (RPN12) binding protein 1 homolog
BLMH	2.038608658488896	bleomycin hydrolase
CSK	2.039102695176921	C-terminal Src kinase
CERCAM	2.040392587110868	cerebral endothelial cell adhesion molecule
YTHDC2	2.0405305046389377	YTH domain containing 2
MAPKAPK2	2.0412931013617674	MAPK activated protein kinase 2
PTPRK	2.0417603838648875	protein tyrosine phosphatase receptor type K
CELSR1	2.043475728726421	cadherin EGF LAG seven-pass G-type receptor 1
PER2	2.043794802872172	period circadian regulator 2
CNPY3	2.043945516739741	canopy FGF signaling regulator 3
GLRX3	2.0439691909263944	glutaredoxin 3
TFF3	2.0448300490517	trefoil factor 3
ACP5	2.0449867752120987	acid phosphatase 5, tartrate resistant
AQR	2.0451963621407985	aquarius intron-binding spliceosomal factor
CD2	2.0456723031614086	CD2 molecule
TAF6	2.0461240693099745	TATA-box binding protein associated factor 6
RBM6	2.04682913472116	RNA binding motif protein 6
HSPA12A	2.047306678946257	heat shock protein family A (Hsp70) member 12A
HDAC10	2.047339428112756	histone deacetylase 10
CARD9	2.047571025740904	caspase recruitment domain family member 9
ALAD	2.048764183022019	aminolevulinate dehydratase
PTPN14	2.0490279595413936	protein tyrosine phosphatase non-receptor type 14
TRAPPC5	2.049082876783909	trafficking protein particle complex subunit 5
SPIDR	2.049780119775195	scaffold protein involved in DNA repair
C4orf33	2.0518868021918264	chromosome 4 open reading frame 33
PJA1	2.052396084302635	praja ring finger ubiquitin ligase 1
TSC22D1	2.0532515977541577	TSC22 domain family member 1
MAP3K1	2.05326187339477	mitogen-activated protein kinase kinase kinase 1
BPNT1	2.053915334174486	3'(2'), 5'-bisphosphate nucleotidase 1
POLG2	2.0539347894361057	DNA polymerase gamma 2, accessory subunit
UBE2C	2.0540316175429973	ubiquitin conjugating enzyme E2 C
APOA1	2.05410000015745	apolipoprotein A1
ENPP2	2.0547048931455354	ectonucleotide pyrophosphatase/phosphodiesterase 2
SFXN3	2.0558686297260005	sideroflexin 3
DENND5A	2.0561831064088354	DENN domain containing 5A
SNX3	2.056606596588965	sorting nexin 3
LENG1	2.0567806628433996	leukocyte receptor cluster member 1
ICAM1	2.0570747444062945	intercellular adhesion molecule 1
NDRG1	2.057835662186911	N-myc downstream regulated 1
SLIT3	2.0581596462425513	slit guidance ligand 3
ERP44	2.0585214827565426	endoplasmic reticulum protein 44
MEIS1	2.058743132646579	Meis homeobox 1
STAT6	2.0588365110830273	signal transducer and activator of transcription 6
CDH13	2.0589265781074015	cadherin 13
RNGTT	2.0595162095308943	RNA guanylyltransferase and 5'-phosphatase
FAH	2.0606523343382497	fumarylacetoacetate hydrolase
EHD4	2.060656237023033	EH domain containing 4
PPIE	2.0610418220916453	peptidylprolyl isomerase E
ARHGAP39	2.06127415916641	Rho GTPase activating protein 39
DDX19A	2.0614691649557186	DEAD-box helicase 19A
CDC20	2.0637117966557463	cell division cycle 20
LMTK2	2.063886374474951	lemur tyrosine kinase 2
ATP6V1G1	2.064099761655122	ATPase H+ transporting V1 subunit G1
UBE2V2	2.06443079822612	ubiquitin conjugating enzyme E2 V2
APOF	2.0644884715462304	apolipoprotein F
SDCBP	2.065395658443583	syndecan binding protein
LRRC40	2.0657172495108505	leucine rich repeat containing 40
DLG1	2.0657514487740958	discs large MAGUK scaffold protein 1
HLA-DRB1	2.066078116052514	major histocompatibility complex, class II, DR beta 1
CAPNS1	2.0663177092594003	calpain small subunit 1
PLEKHM2	2.067065225574326	pleckstrin homology and RUN domain containing M2
ADI1	2.0672495701593716	acireductone dioxygenase 1
FAM114A1	2.067392832910467	family with sequence similarity 114 member A1
ORM1	2.0678235820812985	orosomucoid 1
CST6	2.0679859765337607	cystatin E/M
ZBTB2	2.0681321395703494	zinc finger and BTB domain containing 2
UBAC1	2.0683760916732394	UBA domain containing 1
MFN1	2.0699419504197416	mitofusin 1
ENGASE	2.070676467971491	endo-beta-N-acetylglucosaminidase
PVR	2.0713539729677914	PVR cell adhesion molecule
NF1	2.0713640229966934	neurofibromin 1
IQCB1	2.072208351605642	IQ motif containing B1
RACGAP1	2.0724916169022656	Rac GTPase activating protein 1
UBE3A	2.0734609624429594	ubiquitin protein ligase E3A
ITGA2	2.073467572128688	integrin subunit alpha 2
DIABLO	2.0734866109612056	diablo IAP-binding mitochondrial protein
GAMT	2.0743196999544122	guanidinoacetate N-methyltransferase
SUCLG1	2.074905903546769	succinate-CoA ligase GDP/ADP-forming subunit alpha
NME3	2.0750415556453157	NME/NM23 nucleoside diphosphate kinase 3
SKAP1	2.0750794773317436	src kinase associated phosphoprotein 1
DSTYK	2.0755393331387255	dual serine/threonine and tyrosine protein kinase
FAT1	2.0755960527747943	FAT atypical cadherin 1
MAU2	2.0757370068502787	MAU2 sister chromatid cohesion factor
KANK4	2.0757538638301867	KN motif and ankyrin repeat domains 4
MYO1C	2.07578479382276	myosin IC
SYTL2	2.076139225868644	synaptotagmin like 2
SASH1	2.0762145412070616	SAM and SH3 domain containing 1
IGFBP3	2.0763976099476937	insulin like growth factor binding protein 3
NDUFB9	2.0766656296896895	NADH:ubiquinone oxidoreductase subunit B9
DIAPH3	2.0766711298311162	diaphanous related formin 3
FLT1	2.076835591026408	fms related receptor tyrosine kinase 1
KIF2C	2.076972511282367	kinesin family member 2C
EBNA1BP2	2.0770434889398235	EBNA1 binding protein 2
FCHO2	2.0772091300507554	FCH and mu domain containing endocytic adaptor 2
DARS2	2.0780911571697507	aspartyl-tRNA synthetase 2, mitochondrial
MTG2	2.0784129221881993	mitochondrial ribosome associated GTPase 2
PARP14	2.0784239082665272	poly(ADP-ribose) polymerase family member 14
ANKRD11	2.079311047061325	ankyrin repeat domain containing 11
COX4I1	2.079463463897169	cytochrome c oxidase subunit 4I1
PVALB	2.080482828478386	parvalbumin
EPB41L1	2.0806670482550276	erythrocyte membrane protein band 4.1 like 1
NOP14	2.0806851349510493	NOP14 nucleolar protein
AOX1	2.0810121291983448	aldehyde oxidase 1
TJP3	2.082647671154892	tight junction protein 3
ELMO2	2.0826825967895344	engulfment and cell motility 2
RBM27	2.0828779134485518	RNA binding motif protein 27
A1BG	2.0832239061244753	alpha-1-B glycoprotein
WDR13	2.0833000497740466	WD repeat domain 13
SCOC	2.0836299737095314	short coiled-coil protein
TUBB4A	2.0840659579340897	tubulin beta 4A class IVa
TFB2M	2.084665528606774	transcription factor B2, mitochondrial
ASPM	2.0848329211564143	assembly factor for spindle microtubules
TBC1D8	2.0849673566015943	TBC1 domain family member 8
PRDM2	2.0857962601153535	PR/SET domain 2
HADHA	2.086170014426466	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
ZMYND8	2.0863093518554092	zinc finger MYND-type containing 8
ZNF827	2.088736581345597	zinc finger protein 827
PYCARD	2.088841564204056	PYD and CARD domain containing
CFH	2.0900326721264832	complement factor H
ELMO3	2.09091704518407	engulfment and cell motility 3
FAM107B	2.091568843790513	family with sequence similarity 107 member B
VIM	2.092765983439458	vimentin
METTL3	2.0928843353046895	methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit
ITGAX	2.093833178571047	integrin subunit alpha X
CCDC127	2.0939018927008504	coiled-coil domain containing 127
LAS1L	2.0942203367084558	LAS1 like ribosome biogenesis factor
STX12	2.095660934817087	syntaxin 12
RNF181	2.095946601764462	ring finger protein 181
DENND1C	2.09608490786873	DENN domain containing 1C
ALG1	2.096718183305099	ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase
PAN2	2.096872359975493	poly(A) specific ribonuclease subunit PAN2
ASAP3	2.0971514568667344	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
VRK2	2.0976364120475073	VRK serine/threonine kinase 2
CWF19L1	2.0990000619343547	CWF19 like cell cycle control factor 1
LYST	2.0990460030920963	lysosomal trafficking regulator
PSMD4	2.099427356281754	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
PDGFRA	2.0995519294905183	platelet derived growth factor receptor alpha
ZBTB8OS	2.0996576268326486	zinc finger and BTB domain containing 8 opposite strand
APOBEC3C	2.0996950110788246	apolipoprotein B mRNA editing enzyme catalytic subunit 3C
BTBD9	2.099976395972178	BTB domain containing 9
RNPEP	2.100888249345446	arginyl aminopeptidase
TRAFD1	2.101113837724978	TRAF-type zinc finger domain containing 1
BMP2K	2.1013086648709294	BMP2 inducible kinase
SMTN	2.1014717747102902	smoothelin
WDR7	2.1026023404409386	WD repeat domain 7
RSU1	2.1026332779776498	Ras suppressor protein 1
NCF4	2.103390634359312	neutrophil cytosolic factor 4
CRABP1	2.1035089045829833	cellular retinoic acid binding protein 1
SBF2	2.1047065803781093	SET binding factor 2
FARP1	2.104949315182	FERM, ARH/RhoGEF and pleckstrin domain protein 1
SSRP1	2.1054949787052313	structure specific recognition protein 1
C17orf97	2.1056746077270145	chromosome 17 open reading frame 97
ARSB	2.1062942888971072	arylsulfatase B
MXRA8	2.106380313600892	matrix remodeling associated 8
STON2	2.107143673426318	stonin 2
CHRD	2.1085217052790184	chordin
TSPYL4	2.1088496247638506	TSPY like 4
DYRK1B	2.109106939733742	dual specificity tyrosine phosphorylation regulated kinase 1B
NEK9	2.1100464941094894	NIMA related kinase 9
HINT3	2.110594732661104	histidine triad nucleotide binding protein 3
TNN	2.1106312009637844	tenascin N
KLC2	2.1118512376213467	kinesin light chain 2
USP10	2.1120946443036295	ubiquitin specific peptidase 10
APOH	2.1130671914577963	apolipoprotein H
SEMA7A	2.1140766482284623	semaphorin 7A (John Milton Hagen blood group)
RAD1	2.1145320436012023	RAD1 checkpoint DNA exonuclease
RRP1	2.1146983536691213	ribosomal RNA processing 1
USP33	2.114818621056341	ubiquitin specific peptidase 33
FAM83B	2.11492524127331	family with sequence similarity 83 member B
LARP4B	2.115674128084631	La ribonucleoprotein 4B
CP	2.1163716953217904	ceruloplasmin
RUNX3	2.116493750757124	RUNX family transcription factor 3
PDE4A	2.116632625162789	phosphodiesterase 4A
TTR	2.1171984604728884	transthyretin
DENND1A	2.117846311875403	DENN domain containing 1A
LYRM4	2.117881276760532	LYR motif containing 4
CCND1	2.118126491179792	cyclin D1
TOMM34	2.1187181921857565	translocase of outer mitochondrial membrane 34
HNRNPUL2	2.1189472535447207	heterogeneous nuclear ribonucleoprotein U like 2
AKAP11	2.11931608314955	A-kinase anchoring protein 11
